title,description,cleaned_text
Software Developer Machine Learning,"Planung und Durchführung von Projekten mit Schwerpunkt Machine Learning in großen Datenbeständen (z.B. Bildähnlichkeitssuche, Klassifikation) - Erarbeitung von Anforderungen für Machine Learning-Projekte mit Unterstützung der FachexpertInnen aus den Sammlungen der Österreichischen Nationalbibliothek",planung und durchf hrung von projekten mit schwerpunkt machine learning gro en datenbest nden z b bild hnlichkeitssuche klassifikation erarbeitung von anforderungen f r machine learning projekte mit unterst tzung der fachexpertinnen au den sammlungen der sterreichischen nationalbibliothek
Data Analyst,"Mitwirkung am Aufbau eines firmenweiten, zentralisierten Business Intelligence Systems - Erstellung von Visualisierungen und Dashboards in Microsoft Power BI - Mitwirkung an der Erstellung eines unternehmensweiten Datenmodells … Python",mitwirkung aufbau eines firmenweiten zentralisierten business intelligence system erstellung von visualisierungen und dashboard microsoft power bi mitwirkung der erstellung eines unternehmensweiten datenmodells python
Software Developer,"Konzeption, Entwicklung und Wartung von industriellen Bildverarbeitungslösungen - Erforschung von SOA Konzepten und Algorithmen im Computer Vision / Deep Learning Bereich - Sammlung, Verwaltung und Wartung von Datensätzen (Cloud, Nas, DVC etc … Python",konzeption entwicklung und wartung von industriellen bildverarbeitungsl sungen erforschung von soa konzepten und algorithmen im computer vision deep learning bereich sammlung verwaltung und wartung von datens tzen cloud na dvc etc python
Manager Data Machine Learning Platform,"Define requirements, create a roadmap and work with engineers to build, release, assess and iterate. Optimize and streamline the work of data engineering and data science teams, by designing tools and products to facilitate data exploration, model training … Keras",define requirement create roadmap work engineer build release ass iterate optimize streamline work data engineering data science team designing tool product facilitate data exploration model training kera
AI/ML Specialist – Software Engineer (m/f/d),"Bachelor, Master, Or PhD in Computer Science, Autonomous systems, Mathematics, Mechatronics, Electronics Engineering or similar fields - Expertise in Software Engineering practices - Solid background in Python - Expertise in Pandas, Numpy, Plotly/Seaborn, Pickle, SKlearn, Keras, Tensorflow, Flask or Django",bachelor master phd computer science autonomous system mathematics mechatronics electronics engineering similar field expertise software engineering practice solid background python expertise panda numpy plotly seaborn pickle sklearn kera tensorflow flask django
Data Scientist,"for model comparison) and development of Sclable's Data Science roadmap - Stay up-to-date on data science and machine learning developments & trends - Collaborate with data engineers, machine learning engineers, UI/UX designers and other stakeholders in continuously optimizing the service delivery method",model comparison development sclable data science roadmap stay date data science machine learning development trend collaborate data engineer machine learning engineer ui ux designer stakeholder continuously optimizing service delivery method
Software Developer,In dieser Position arbeiten Sie gemeinsam mit einem Team von Experten für die konzeptionelle Etablierung einer Vision und Strategie zur Identifizierung und … Sie unterstützen bei der Etablierung von Anwendungsfällen sowie beim zugehörigen Consulting im Bereich Machine Learning und AI Systeme und … ,dieser position arbeiten sie gemeinsam mit einem team von experten f r die konzeptionelle etablierung einer vision und strategie zur identifizierung und sie unterst tzen bei der etablierung von anwendungsf llen sowie beim zugeh rigen consulting im bereich machine learning und ai systeme und
Full Stack Developer,Als Teil des Develompent Teams arbeitest du an der Weiterentwicklung unseres Chatbot Frameworks. Du arbeitest an wesentlichen Kernkomponenten und Services und stellst dich spannenden Herausforderungen und Weiterentwicklungen … Entwicklung in TypeScript (React) & Backend Entwicklung in Python (Django),al teil de develompent team arbeitest du der weiterentwicklung unseres chatbot framework du arbeitest wesentlichen kernkomponenten und service und stellst dich spannenden herausforderungen und weiterentwicklungen entwicklung typescript react backend entwicklung python django
Data Scientist,"Identifikation, Prototyping und Umsetzung von End-to-End Machine Learning / AI Projekten - Mitarbeit bei der Integration in bestehende Software Produkte - Weiterentwicklung unserer Data Science Strategie und Data Science Tool Stack … Python",identifikation prototyping und umsetzung von end end machine learning ai projekten mitarbeit bei der integration bestehende software produkte weiterentwicklung unserer data science strategie und data science tool stack python
Datenbank- / SQL-Spezialist (m/w/d),"Weiterentwicklung der zentralen Marketing-Kundendatenbank auf Basis MS SQL - Durchführen von Datenbankabfragen, Datenanalysen, -importen und -exporten - Erstellen von Reports (Power BI) … Weiterentwicklung der graphischen Benutzeroberflächen (Python/Django)",weiterentwicklung der zentralen marketing kundendatenbank auf basis m sql durchf hren von datenbankabfragen datenanalysen importen und exporten erstellen von report power bi weiterentwicklung der graphischen benutzeroberfl chen python django
Data Machine Learning Developer,"Information transfer/coordination with internal interfaces - Implementation of internal AI projects - Technologien und Skills - Python - TensorFlow - Kaggle - Robot Operating System - Swift - Unsere Erwartungen an dich: Qualifikationen - Knowledge of GPU, cloud and embedded systems",information transfer coordination internal interface implementation internal ai project technologien und skill python tensorflow kaggle robot operating system swift unsere erwartungen dich qualifikationen knowledge gpu cloud embedded system
Back End Developer,"Among other things, you drive the development of our machine learning-based products forward - You understand the existing codebase and design the components you develop, always with an eye on the big picture - Technologien und Skills … Python",among thing drive development machine learning based product forward understand existing codebase design component develop always eye big picture technologien und skill python
